sub_id,user_id,start_date,end_date,price
739345,18483,2020-10-24,2020-11-07,0
737055,18064,2020-10-22,2020-11-06,0
740992,18905,2020-10-26,2020-11-09,0
736958,18066,2020-10-22,2020-11-05,0
739785,18007,2020-10-25,2020-11-08,0
736106,18428,2020-10-21,2020-11-04,0
738025,18429,2020-10-23,2020-11-06,0
740262,18670,2020-10-25,2020-11-08,0
749225,26171,2020-11-19,2020-12-20,"11,75"
751413,26112,2020-11-25,2020-12-10,0
739951,18853,2020-10-25,2020-11-08,0
739936,18374,2020-10-25,2020-11-08,0
737778,18555,2020-10-23,2020-11-06,0
708195,4696,2020-08-05,2020-09-05,0
741611,18977,2020-10-27,2020-11-10,0
730981,12618,2020-10-19,2020-11-02,0
734766,12979,2020-10-20,2020-11-03,0
738307,18440,2020-10-23,2020-11-06,0
751420,29601,2020-11-25,2020-12-10,0
737325,18862,2020-10-22,2020-11-05,0
739540,18623,2020-10-25,2020-11-08,0
739359,18504,2020-10-24,2020-11-07,0
737642,18565,2020-10-23,2020-11-06,0
740094,19106,2020-10-25,2020-11-08,0
737336,18627,2020-10-23,2020-11-06,0
740229,4348,2020-10-25,2021-06-25,"7,58"
738286,18689,2020-10-23,2020-11-06,0
739039,19170,2020-10-24,2020-11-07,0
738395,18511,2020-10-24,2020-11-07,0
739568,18572,2020-10-25,2020-11-08,0
735393,13533,2020-10-21,2020-11-04,0
738310,18994,2020-10-23,2020-11-06,0
740518,18815,2020-10-26,2020-11-09,0
736889,16296,2020-10-22,2020-11-05,0
739133,18457,2020-10-24,2020-11-07,0
740189,18878,2020-10-25,2020-11-08,0
738498,18819,2020-10-24,2020-11-07,0
735685,18160,2020-10-21,2020-11-04,0
744173,25001,2020-10-30,2020-11-13,0
737623,18402,2020-10-23,2020-11-06,0
737569,18823,2020-10-23,2020-11-06,0
736417,18404,2020-10-22,2020-11-05,0
739266,18945,2020-10-24,2020-11-07,0
738384,18586,2020-10-24,2020-11-07,0
738135,18887,2020-10-23,2020-11-06,0
731586,11688,2020-10-19,2020-11-02,0
732872,13249,2020-10-19,2020-11-02,0
738904,19070,2020-10-24,2020-11-07,0
737582,18831,2020-10-23,2020-11-06,0
737835,18712,2020-10-23,2020-11-06,0
737018,18713,2020-10-22,2020-11-05,0
738833,18774,2020-10-24,2020-11-07,0
738480,18175,2020-10-24,2020-11-07,0
732978,12656,2020-10-19,2020-11-02,0
736912,18837,2020-10-22,2020-11-05,0
731154,11698,2020-10-19,2020-11-02,0
738333,18899,2020-10-23,2020-11-06,0
737960,18120,2020-10-23,2020-11-06,0
738784,18481,2020-10-24,2020-11-07,0
737944,18542,2020-10-23,2020-11-06,0
739400,18543,2020-10-24,2020-11-07,0
737081,13924,2020-11-02,2020-11-17,0
741002,18965,2020-10-26,2020-11-09,0
736968,17886,2020-10-22,2020-11-05,0
739862,18067,2020-10-25,2020-11-08,0
736118,18488,2020-10-21,2020-11-04,0
738062,18489,2020-10-23,2020-11-06,0
740289,18730,2020-10-25,2020-11-08,0
749394,19931,2020-11-13,2021-02-13,"11,75"
751123,24972,2020-11-24,2021-03-24,"11,75"
740010,18913,2020-10-25,2020-11-08,0
740032,18434,2020-10-25,2020-11-08,0
737862,18615,2020-10-23,2020-11-06,0
708389,4756,2020-08-05,2020-09-05,0
741693,19037,2020-10-27,2020-11-10,0
730993,12678,2020-10-19,2020-11-02,0
734773,13039,2020-10-20,2020-11-03,0
738352,18500,2020-10-24,2020-11-07,0
751681,28101,2020-11-27,2021-06-27,"7,58"
737351,18922,2020-10-23,2020-11-06,0
739630,18683,2020-10-25,2020-11-08,0
739420,18564,2020-10-24,2020-11-07,0
737748,18625,2020-10-23,2020-11-06,0
740134,19166,2020-10-25,2020-11-08,0
737405,18687,2020-10-23,2020-11-06,0
740859,18748,2020-10-26,2020-11-09,0
738328,18749,2020-10-23,2020-11-06,0
738295,9570,2020-10-24,2021-01-24,"11,75"
738561,18571,2020-10-24,2020-11-07,0
739594,18632,2020-10-25,2020-11-08,0
735500,13593,2020-10-21,2020-11-04,0
738335,19054,2020-10-23,2020-11-06,0
740666,18875,2020-10-26,2020-11-09,0
736892,16356,2020-10-22,2020-11-05,0
739186,18517,2020-10-24,2020-11-07,0
740306,18938,2020-10-25,2020-11-08,0
738632,18879,2020-10-24,2020-11-07,0
735760,18220,2020-10-21,2020-11-04,0
744222,25061,2020-10-30,2020-11-13,0
737733,18462,2020-10-23,2020-11-06,0
737578,18883,2020-10-23,2020-11-06,0
736466,18464,2020-10-22,2020-11-05,0
739272,19005,2020-10-24,2020-11-07,0
738387,18646,2020-10-24,2020-11-07,0
738196,18947,2020-10-23,2020-11-06,0
731721,11748,2020-10-19,2020-11-02,0
733093,13309,2020-10-19,2020-11-02,0
738963,19130,2020-10-24,2020-11-07,0
737591,18891,2020-10-23,2020-11-06,0
737864,18772,2020-10-23,2020-11-06,0
737043,18773,2020-10-22,2020-11-05,0
738858,18834,2020-10-24,2020-11-07,0
738533,18235,2020-10-24,2020-11-07,0
732995,12716,2020-10-19,2020-11-02,0
736957,18897,2020-10-22,2020-11-05,0
731191,11758,2020-10-19,2020-11-02,0
738344,18959,2020-10-23,2020-11-06,0
738145,18180,2020-10-23,2020-11-06,0
738827,18541,2020-10-24,2020-11-07,0
738132,18602,2020-10-23,2020-11-06,0
739406,18603,2020-10-24,2020-11-07,0
737267,18304,2020-10-22,2020-11-05,0
741025,19025,2020-10-26,2020-11-09,0
736973,18126,2020-10-22,2020-11-05,0
739868,18127,2020-10-25,2020-11-08,0
736252,18548,2020-10-21,2020-11-04,0
738074,18549,2020-10-23,2020-11-06,0
740383,18790,2020-10-25,2020-11-08,0
749651,22691,2020-11-16,2021-06-16,"11,75"
751133,25032,2020-11-24,2021-06-24,"11,75"
740037,18973,2020-10-25,2020-11-08,0
740099,18494,2020-10-25,2020-11-08,0
737884,18675,2020-10-23,2020-11-06,0
708424,4816,2020-08-05,2020-09-05,0
741704,19097,2020-10-27,2020-11-10,0
731022,12738,2020-10-19,2020-11-02,0
734796,12739,2020-10-20,2020-11-03,0
738450,18560,2020-10-24,2020-11-07,0
751785,28161,2020-11-28,2021-01-28,"7,58"
737359,18982,2020-10-23,2020-11-06,0
739631,18743,2020-10-25,2020-11-08,0
739455,18624,2020-10-25,2020-11-08,0
737755,18685,2020-10-23,2020-11-06,0
740186,19226,2020-10-25,2020-11-08,0
737459,18747,2020-10-23,2020-11-06,0
741018,18808,2020-10-26,2020-11-09,0
738349,18809,2020-10-24,2020-11-07,0
739143,19230,2020-10-24,2020-11-07,0
738569,18631,2020-10-24,2020-11-07,0
739641,18692,2020-10-25,2020-11-08,0
735518,13653,2020-10-21,2020-11-04,0
738371,19114,2020-10-24,2020-11-07,0
740687,18935,2020-10-26,2020-11-09,0
736919,16416,2020-10-22,2020-11-05,0
739194,18577,2020-10-24,2020-11-07,0
740355,18998,2020-10-25,2020-11-08,0
738664,18939,2020-10-24,2020-11-07,0
735788,18280,2020-10-21,2020-11-04,0
744337,25121,2020-10-30,2020-11-13,0
737754,18522,2020-10-23,2020-11-06,0
737616,18943,2020-10-23,2020-11-06,0
736476,18524,2020-10-22,2020-11-05,0
739331,19065,2020-10-24,2020-11-07,0
738418,18706,2020-10-24,2020-11-07,0
738231,19007,2020-10-23,2020-11-06,0
731773,11808,2020-10-19,2020-11-02,0
733204,13369,2020-10-19,2020-11-02,0
738984,19190,2020-10-24,2020-11-07,0
737632,18951,2020-10-23,2020-11-06,0
737954,18832,2020-10-23,2020-11-06,0
737286,18833,2020-10-22,2020-11-05,0
738930,18894,2020-10-24,2020-11-07,0
738548,18295,2020-10-24,2020-11-07,0
733009,12776,2020-10-19,2020-11-02,0
737051,18957,2020-10-22,2020-11-05,0
731230,11818,2020-10-19,2020-11-02,0
738483,19019,2020-10-24,2020-11-07,0
738370,18240,2020-10-24,2020-11-07,0
738844,18601,2020-10-24,2020-11-07,0
738193,17882,2020-10-23,2020-11-06,0
739417,18663,2020-10-24,2020-11-07,0
737269,18364,2020-10-22,2020-11-05,0
741128,19085,2020-10-26,2020-11-09,0
736984,18186,2020-10-22,2020-11-05,0
739925,18187,2020-10-25,2020-11-08,0
736270,18608,2020-10-22,2020-11-05,0
738177,18609,2020-10-23,2020-11-06,0
740636,18850,2020-10-26,2020-11-09,0
749826,7391,2020-11-18,2021-03-21,"11,75"
750881,25692,2020-11-23,2020-12-08,0
740093,19033,2020-10-25,2020-11-08,0
740147,18554,2020-10-25,2020-11-08,0
737900,18735,2020-10-23,2020-11-06,0
708430,4876,2020-08-05,2020-09-05,0
741755,19157,2020-10-27,2020-11-10,0
731057,12798,2020-10-19,2020-11-02,0
734815,13099,2020-10-20,2020-11-03,0
738568,18620,2020-10-24,2020-11-07,0
751828,29961,2020-11-28,2020-12-13,0
737478,19042,2020-10-23,2020-11-06,0
739650,18803,2020-10-25,2020-11-08,0
739514,18684,2020-10-25,2020-11-08,0
737800,18745,2020-10-23,2020-11-06,0
740308,19286,2020-10-25,2020-11-08,0
737543,18807,2020-10-23,2020-11-06,0
741040,18868,2020-10-26,2020-11-09,0
738400,18869,2020-10-24,2020-11-07,0
739197,19290,2020-10-24,2020-11-07,0
738607,18691,2020-10-24,2020-11-07,0
739718,18752,2020-10-25,2020-11-08,0
735527,13713,2020-10-21,2020-11-04,0
738405,19174,2020-10-24,2020-11-07,0
740695,18995,2020-10-26,2020-11-09,0
736942,16476,2020-10-22,2020-11-05,0
739348,18637,2020-10-24,2020-11-07,0
740378,19058,2020-10-25,2020-11-08,0
738670,18999,2020-10-24,2020-11-07,0
735816,18340,2020-10-21,2020-11-04,0
744351,25181,2020-10-30,2020-11-13,0
737988,18582,2020-10-23,2020-11-06,0
737619,19003,2020-10-23,2020-11-06,0
736516,18584,2020-10-22,2020-11-05,0
739338,19125,2020-10-24,2020-11-07,0
738433,18766,2020-10-24,2020-11-07,0
738259,19067,2020-10-23,2020-11-06,0
731965,11928,2020-10-19,2020-11-02,0
733253,13429,2020-10-19,2020-11-02,0
739029,19250,2020-10-24,2020-11-07,0
737679,19011,2020-10-23,2020-11-06,0
737971,18892,2020-10-23,2020-11-06,0
737571,18893,2020-10-23,2020-11-06,0
738941,18954,2020-10-24,2020-11-07,0
738596,18355,2020-10-24,2020-11-07,0
733027,12836,2020-10-19,2020-11-02,0
737118,19017,2020-10-22,2020-11-05,0
731263,11638,2020-10-19,2020-11-02,0
738512,19079,2020-10-24,2020-11-07,0
738416,18300,2020-10-24,2020-11-07,0
738853,18661,2020-10-24,2020-11-07,0
738267,18662,2020-10-23,2020-11-06,0
739528,18723,2020-10-25,2020-11-08,0
737348,18424,2020-10-23,2020-11-06,0
741139,19145,2020-10-26,2020-11-09,0
737160,18306,2020-10-22,2020-11-05,0
739088,3127,2020-10-24,2020-11-24,"7,58"
736363,18668,2020-10-22,2020-11-05,0
738197,18669,2020-10-23,2020-11-06,0
740773,18910,2020-10-26,2020-11-09,0
749364,26711,2020-11-13,2020-11-28,0
750886,25632,2020-11-23,2020-12-08,0
740108,19093,2020-10-25,2020-11-08,0
740230,18614,2020-10-25,2020-11-08,0
737953,18795,2020-10-23,2020-11-06,0
708520,4936,2020-08-05,2020-09-05,0
741889,19217,2020-10-27,2020-11-10,0
731061,12858,2020-10-19,2020-11-02,0
735074,13159,2020-10-21,2020-11-04,0
738672,18680,2020-10-24,2020-11-07,0
752183,30261,2020-11-29,2020-12-14,0
737666,19102,2020-10-23,2020-11-06,0
739677,18863,2020-10-25,2020-11-08,0
739529,18744,2020-10-25,2020-11-08,0
738049,18805,2020-10-23,2020-11-06,0
740352,19346,2020-10-25,2020-11-08,0
737627,18867,2020-10-23,2020-11-06,0
741086,18928,2020-10-26,2020-11-09,0
738417,18929,2020-10-24,2020-11-07,0
739289,19350,2020-10-24,2020-11-07,0
738647,18751,2020-10-24,2020-11-07,0
739772,18812,2020-10-25,2020-11-08,0
735620,13773,2020-10-21,2020-11-04,0
738609,19234,2020-10-24,2020-11-07,0
740863,19055,2020-10-26,2020-11-09,0
737002,16536,2020-10-22,2020-11-05,0
739365,18697,2020-10-24,2020-11-07,0
740436,19118,2020-10-25,2020-11-08,0
738697,19059,2020-10-24,2020-11-07,0
735836,18400,2020-10-21,2020-11-04,0
744390,25241,2020-10-30,2020-11-13,0
738036,18642,2020-10-23,2020-11-06,0
737663,19063,2020-10-23,2020-11-06,0
736573,18644,2020-10-22,2020-11-05,0
739357,19185,2020-10-24,2020-11-07,0
738529,18826,2020-10-24,2020-11-07,0
738285,19127,2020-10-23,2020-11-06,0
731990,11988,2020-10-19,2020-11-02,0
733279,13489,2020-10-19,2020-11-02,0
739045,19310,2020-10-24,2020-11-07,0
737709,19071,2020-10-23,2020-11-06,0
738090,18952,2020-10-23,2020-11-06,0
737615,18953,2020-10-23,2020-11-06,0
739090,19014,2020-10-24,2020-11-07,0
738682,18415,2020-10-24,2020-11-07,0
733033,12896,2020-10-19,2020-11-02,0
737201,19077,2020-10-22,2020-11-05,0
731332,11878,2020-10-19,2020-11-02,0
738556,19139,2020-10-24,2020-11-07,0
738425,18360,2020-10-24,2020-11-07,0
738890,18721,2020-10-24,2020-11-07,0
738272,18722,2020-10-23,2020-11-06,0
739566,18783,2020-10-25,2020-11-08,0
737374,18484,2020-10-23,2020-11-06,0
741342,19205,2020-10-26,2020-11-09,0
737236,18246,2020-10-22,2020-11-05,0
740046,18247,2020-10-25,2020-11-08,0
736386,18728,2020-10-22,2020-11-05,0
738220,18729,2020-10-23,2020-11-06,0
740778,18970,2020-10-26,2020-11-09,0
749900,21611,2020-11-18,2021-11-18,"7,58"
750887,25752,2020-11-23,2020-12-08,0
740210,19153,2020-10-25,2020-11-08,0
740411,18674,2020-10-25,2020-11-08,0
738045,18855,2020-10-23,2020-11-06,0
708556,4996,2020-08-05,2020-09-05,0
741973,19277,2020-10-27,2020-11-10,0
731278,12918,2020-10-19,2020-11-02,0
735136,13219,2020-10-21,2020-11-04,0
738795,18740,2020-10-24,2020-11-07,0
752252,30321,2020-11-30,2020-12-15,0
737682,19162,2020-10-23,2020-11-06,0
739759,18923,2020-10-25,2020-11-08,0
739579,18804,2020-10-25,2020-11-08,0
738088,18865,2020-10-23,2020-11-06,0
740458,19406,2020-10-25,2020-11-08,0
737629,18927,2020-10-23,2020-11-06,0
741098,18988,2020-10-26,2020-11-09,0
738510,18989,2020-10-24,2020-11-07,0
739366,19410,2020-10-24,2020-11-07,0
738663,18811,2020-10-24,2020-11-07,0
739966,18872,2020-10-25,2020-11-08,0
735692,13833,2020-10-21,2020-11-04,0
738617,19294,2020-10-24,2020-11-07,0
740904,19115,2020-10-26,2020-11-09,0
737012,16596,2020-10-22,2020-11-05,0
739404,18757,2020-10-24,2020-11-07,0
740438,19178,2020-10-25,2020-11-08,0
738777,19119,2020-10-24,2020-11-07,0
735996,18460,2020-10-21,2020-11-04,0
744538,25301,2020-10-30,2020-11-13,0
738042,18702,2020-10-23,2020-11-06,0
737702,19123,2020-10-23,2020-11-06,0
736623,18704,2020-10-22,2020-11-05,0
739381,19245,2020-10-24,2020-11-07,0
738580,18886,2020-10-24,2020-11-07,0
738402,19187,2020-10-24,2020-11-07,0
732018,12048,2020-10-19,2020-11-02,0
733346,13549,2020-10-19,2020-11-02,0
739125,19370,2020-10-24,2020-11-07,0
737715,19131,2020-10-23,2020-11-06,0
738140,19012,2020-10-23,2020-11-06,0
737636,19013,2020-10-23,2020-11-06,0
739200,19074,2020-10-24,2020-11-07,0
738693,18475,2020-10-24,2020-11-07,0
733056,12956,2020-10-19,2020-11-02,0
737212,19137,2020-10-22,2020-11-05,0
731343,11938,2020-10-19,2020-11-02,0
738578,19199,2020-10-24,2020-11-07,0
738434,18420,2020-10-24,2020-11-07,0
738911,18781,2020-10-24,2020-11-07,0
738299,18782,2020-10-23,2020-11-06,0
739730,18843,2020-10-25,2020-11-08,0
737414,18544,2020-10-23,2020-11-06,0
741534,19265,2020-10-27,2020-11-10,0
737287,18426,2020-10-22,2020-11-05,0
740092,18307,2020-10-25,2020-11-08,0
736499,18788,2020-10-22,2020-11-05,0
738311,18789,2020-10-23,2020-11-06,0
740841,19030,2020-10-26,2020-11-09,0
750193,26231,2020-11-20,2021-06-23,"7,58"
750910,25812,2020-11-23,2020-12-08,0
740260,19213,2020-10-25,2020-11-08,0
740485,18734,2020-10-26,2020-11-09,0
738120,18915,2020-10-23,2020-11-06,0
708572,5056,2020-08-05,2020-09-05,0
742064,19337,2020-10-27,2020-11-10,0
731411,12978,2020-10-19,2020-11-02,0
735232,13279,2020-10-21,2020-11-04,0
738796,18800,2020-10-24,2020-11-07,0
751826,29841,2020-11-28,2020-12-13,0
737690,19222,2020-10-23,2020-11-06,0
739859,18983,2020-10-25,2020-11-08,0
739624,18864,2020-10-25,2020-11-08,0
738130,18925,2020-10-23,2020-11-06,0
740482,19466,2020-10-26,2020-11-09,0
737676,18987,2020-10-23,2020-11-06,0
741170,19048,2020-10-26,2020-11-09,0
738525,19049,2020-10-24,2020-11-07,0
739377,19470,2020-10-24,2020-11-07,0
738698,18871,2020-10-24,2020-11-07,0
740014,18932,2020-10-25,2020-11-08,0
735762,13893,2020-10-21,2020-11-04,0
738759,19354,2020-10-24,2020-11-07,0
740972,19175,2020-10-26,2020-11-09,0
737327,16656,2020-10-22,2020-11-05,0
739492,18817,2020-10-25,2020-11-08,0
740596,19238,2020-10-26,2020-11-09,0
738929,19179,2020-10-24,2020-11-07,0
736010,18520,2020-10-21,2020-11-04,0
744578,25361,2020-10-30,2020-11-13,0
738138,18762,2020-10-23,2020-11-06,0
737730,19183,2020-10-23,2020-11-06,0
736661,18764,2020-10-22,2020-11-05,0
739393,19305,2020-10-24,2020-11-07,0
738584,18946,2020-10-24,2020-11-07,0
738428,19247,2020-10-24,2020-11-07,0
732034,12108,2020-10-19,2020-11-02,0
733383,13609,2020-10-19,2020-11-02,0
739152,19430,2020-10-24,2020-11-07,0
737787,19191,2020-10-23,2020-11-06,0
738200,19072,2020-10-23,2020-11-06,0
737664,19073,2020-10-23,2020-11-06,0
739258,19134,2020-10-24,2020-11-07,0
738725,18535,2020-10-24,2020-11-07,0
733061,13016,2020-10-19,2020-11-02,0
737346,19197,2020-10-23,2020-11-06,0
731514,11998,2020-10-19,2020-11-02,0
738653,19259,2020-10-24,2020-11-07,0
738582,18480,2020-10-24,2020-11-07,0
738914,18841,2020-10-24,2020-11-07,0
738408,18842,2020-10-24,2020-11-07,0
739837,18903,2020-10-25,2020-11-08,0
737479,18604,2020-10-23,2020-11-06,0
741541,19325,2020-10-27,2020-11-10,0
737314,18486,2020-10-22,2020-11-05,0
740140,18367,2020-10-25,2020-11-08,0
736621,18848,2020-10-22,2020-11-05,0
738322,18849,2020-10-23,2020-11-06,0
740845,19090,2020-10-26,2020-11-09,0
750203,24071,2020-11-20,2021-06-23,"7,58"
750986,25872,2020-11-23,2020-12-08,0
740454,19273,2020-10-25,2020-11-08,0
740494,18794,2020-10-26,2020-11-09,0
738156,18975,2020-10-23,2020-11-06,0
708579,5116,2020-08-05,2020-09-05,0
742174,19397,2020-10-27,2020-11-10,0
731440,13038,2020-10-19,2020-11-02,0
735376,13339,2020-10-21,2020-11-04,0
738814,18860,2020-10-24,2020-11-07,0
751842,30021,2020-11-28,2020-12-13,0
737716,19282,2020-10-23,2020-11-06,0
740033,19043,2020-10-25,2020-11-08,0
739794,18924,2020-10-25,2020-11-08,0
738144,18985,2020-10-23,2020-11-06,0
740581,19526,2020-10-26,2020-11-09,0
737691,19047,2020-10-23,2020-11-06,0
741180,19108,2020-10-26,2020-11-09,0
738604,19109,2020-10-24,2020-11-07,0
739538,19530,2020-10-25,2020-11-08,0
738824,18931,2020-10-24,2020-11-07,0
740019,18992,2020-10-25,2020-11-08,0
735862,13953,2020-10-21,2020-11-04,0
738943,19414,2020-10-24,2020-11-07,0
741033,19235,2020-10-26,2020-11-09,0
737400,16716,2020-10-23,2020-11-06,0
739612,18877,2020-10-25,2020-11-08,0
740651,19298,2020-10-26,2020-11-09,0
738994,19239,2020-10-24,2020-11-07,0
736028,18580,2020-10-21,2020-11-04,0
744881,25421,2020-10-31,2020-11-14,0
738191,18822,2020-10-23,2020-11-06,0
737739,19243,2020-10-23,2020-11-06,0
736794,18824,2020-10-22,2020-11-05,0
739498,19365,2020-10-25,2020-11-08,0
738601,19006,2020-10-24,2020-11-07,0
738446,19307,2020-10-24,2020-11-07,0
732060,12168,2020-10-19,2020-11-02,0
733494,13669,2020-10-19,2020-11-02,0
739218,19490,2020-10-24,2020-11-07,0
737839,19251,2020-10-23,2020-11-06,0
738324,19132,2020-10-23,2020-11-06,0
737705,19133,2020-10-23,2020-11-06,0
739281,19194,2020-10-24,2020-11-07,0
738741,18595,2020-10-24,2020-11-07,0
733273,13076,2020-10-19,2020-11-02,0
737450,19257,2020-10-23,2020-11-06,0
731552,12058,2020-10-19,2020-11-02,0
738674,19319,2020-10-24,2020-11-07,0
738588,18540,2020-10-24,2020-11-07,0
738964,18901,2020-10-24,2020-11-07,0
738431,18902,2020-10-24,2020-11-07,0
739871,18963,2020-10-25,2020-11-08,0
737678,18664,2020-10-23,2020-11-06,0
741566,19385,2020-10-27,2020-11-10,0
737345,18546,2020-10-23,2020-11-06,0
740159,18427,2020-10-25,2020-11-08,0
736746,18908,2020-10-22,2020-11-05,0
738342,18909,2020-10-23,2020-11-06,0
740425,9790,2020-10-26,2021-06-26,"11,75"
750402,13091,2020-11-21,2021-06-22,"7,58"
751040,25932,2020-11-23,2020-12-08,0
740524,19333,2020-10-26,2020-11-09,0
740698,18854,2020-10-26,2020-11-09,0
738301,19035,2020-10-23,2020-11-06,0
708609,5176,2020-08-05,2020-09-05,0
742194,19517,2020-10-27,2020-11-10,0
731476,13098,2020-10-19,2020-11-02,0
735412,13399,2020-10-21,2020-11-04,0
738848,18920,2020-10-24,2020-11-07,0
751855,30081,2020-11-28,2020-12-13,0
737860,19342,2020-10-23,2020-11-06,0
740254,19103,2020-10-25,2020-11-08,0
739809,18984,2020-10-25,2020-11-08,0
738216,19045,2020-10-23,2020-11-06,0
740602,19586,2020-10-26,2020-11-09,0
737744,19107,2020-10-23,2020-11-06,0
741212,19168,2020-10-26,2020-11-09,0
738650,19169,2020-10-24,2020-11-07,0
739577,19590,2020-10-25,2020-11-08,0
738897,18991,2020-10-24,2020-11-07,0
740026,19052,2020-10-25,2020-11-08,0
735864,14013,2020-10-21,2020-11-04,0
739002,19474,2020-10-24,2020-11-07,0
741080,19295,2020-10-26,2020-11-09,0
737508,16776,2020-10-23,2020-11-06,0
739621,18937,2020-10-25,2020-11-08,0
740685,19358,2020-10-26,2020-11-09,0
739026,19299,2020-10-24,2020-11-07,0
736216,18640,2020-10-21,2020-11-04,0
744895,25481,2020-10-31,2020-11-14,0
738211,18882,2020-10-23,2020-11-06,0
737746,19303,2020-10-23,2020-11-06,0
736808,18884,2020-10-22,2020-11-05,0
739665,19425,2020-10-25,2020-11-08,0
738634,19066,2020-10-24,2020-11-07,0
738453,19367,2020-10-24,2020-11-07,0
732069,11868,2020-10-19,2020-11-02,0
733512,13729,2020-10-20,2020-11-03,0
739221,19550,2020-10-24,2020-11-07,0
737894,19311,2020-10-23,2020-11-06,0
738343,19192,2020-10-23,2020-11-06,0
737917,19193,2020-10-23,2020-11-06,0
739373,19254,2020-10-24,2020-11-07,0
738742,18655,2020-10-24,2020-11-07,0
733379,13136,2020-10-19,2020-11-02,0
737550,19317,2020-10-23,2020-11-06,0
731567,12118,2020-10-19,2020-11-02,0
738758,19379,2020-10-24,2020-11-07,0
738675,18600,2020-10-24,2020-11-07,0
739005,18961,2020-10-24,2020-11-07,0
738524,18962,2020-10-24,2020-11-07,0
739953,19023,2020-10-25,2020-11-08,0
737689,18724,2020-10-23,2020-11-06,0
741575,19445,2020-10-27,2020-11-10,0
737384,18606,2020-10-23,2020-11-06,0
740304,18487,2020-10-25,2020-11-08,0
736779,18968,2020-10-22,2020-11-05,0
738448,18969,2020-10-24,2020-11-07,0
740993,19150,2020-10-26,2020-11-09,0
750457,20111,2020-11-21,2021-06-22,"7,58"
751066,25992,2020-11-23,2020-12-08,0
740652,19393,2020-10-26,2020-11-09,0
740751,18914,2020-10-26,2020-11-09,0
738414,19095,2020-10-24,2020-11-07,0
708679,5236,2020-08-05,2020-09-05,0
742213,19457,2020-10-27,2020-11-10,0
731496,13158,2020-10-19,2020-11-02,0
735501,13459,2020-10-21,2020-11-04,0
738953,18980,2020-10-24,2020-11-07,0
751866,30141,2020-11-28,2020-12-13,0
737918,19402,2020-10-23,2020-11-06,0
740320,19163,2020-10-25,2020-11-08,0
739847,19104,2020-10-25,2020-11-08,0
738270,19105,2020-10-23,2020-11-06,0
740627,19646,2020-10-26,2020-11-09,0
737776,19167,2020-10-23,2020-11-06,0
741321,19228,2020-10-26,2020-11-09,0
738842,19229,2020-10-24,2020-11-07,0
739629,19650,2020-10-25,2020-11-08,0
738933,19051,2020-10-24,2020-11-07,0
740039,19112,2020-10-25,2020-11-08,0
735895,14073,2020-10-21,2020-11-04,0
738202,12034,2020-11-02,2020-11-17,0
741195,19355,2020-10-26,2020-11-09,0
737757,16836,2020-10-23,2020-11-06,0
739645,18997,2020-10-25,2020-11-08,0
740763,19418,2020-10-26,2020-11-09,0
739134,19359,2020-10-24,2020-11-07,0
736256,18700,2020-10-21,2020-11-04,0
744971,25541,2020-10-31,2020-11-14,0
738331,18942,2020-10-23,2020-11-06,0
737747,19363,2020-10-23,2020-11-06,0
736813,18944,2020-10-22,2020-11-05,0
739731,19485,2020-10-25,2020-11-08,0
738677,19126,2020-10-24,2020-11-07,0
738470,19427,2020-10-24,2020-11-07,0
732167,12228,2020-10-19,2020-11-02,0
733538,13789,2020-10-20,2020-11-03,0
739374,19610,2020-10-24,2020-11-07,0
737938,19371,2020-10-23,2020-11-06,0
738350,19252,2020-10-24,2020-11-07,0
738097,19253,2020-10-23,2020-11-06,0
739423,19314,2020-10-24,2020-11-07,0
738760,18715,2020-10-24,2020-11-07,0
733381,12236,2020-10-19,2020-11-02,0
737558,19377,2020-10-23,2020-11-06,0
731601,12178,2020-10-19,2020-11-02,0
738797,19439,2020-10-24,2020-11-07,0
738683,18660,2020-10-24,2020-11-07,0
738292,10141,2020-10-24,2021-10-24,"9,25"
738599,19022,2020-10-24,2020-11-07,0
739969,19083,2020-10-25,2020-11-08,0
737736,18784,2020-10-23,2020-11-06,0
741637,19505,2020-10-27,2020-11-10,0
737387,18666,2020-10-23,2020-11-06,0
740328,18607,2020-10-25,2020-11-08,0
736849,19028,2020-10-22,2020-11-05,0
738481,19029,2020-10-24,2020-11-07,0
741056,19210,2020-10-26,2020-11-09,0
750122,26951,2020-11-20,2020-12-05,0
751415,26052,2020-11-25,2020-12-10,0
740757,19453,2020-10-26,2020-11-09,0
740867,18974,2020-10-26,2020-11-09,0
738436,19155,2020-10-24,2020-11-07,0
708752,5296,2020-08-05,2020-09-05,0
742222,19577,2020-10-27,2020-11-10,0
731531,13218,2020-10-19,2020-11-02,0
735597,13519,2020-10-21,2020-11-04,0
738982,19040,2020-10-24,2020-11-07,0
751887,30201,2020-11-28,2020-12-13,0
737929,19462,2020-10-23,2020-11-06,0
740573,19223,2020-10-26,2020-11-09,0
739956,19164,2020-10-25,2020-11-08,0
738330,19165,2020-10-23,2020-11-06,0
740633,19706,2020-10-26,2020-11-09,0
737788,19227,2020-10-23,2020-11-06,0
741339,19288,2020-10-26,2020-11-09,0
738874,19289,2020-10-24,2020-11-07,0
739747,19710,2020-10-25,2020-11-08,0
738974,19111,2020-10-24,2020-11-07,0
740085,19172,2020-10-25,2020-11-08,0
735962,14133,2020-10-21,2020-11-04,0
739060,19534,2020-10-24,2020-11-07,0
